Replicate_Num,Training_Round,Simulation_Num,Mean_Game_Cooperation
1,3728000,25,0.9196428656578064
1,3728000,26,0.84375
1,3728000,27,0.7589285969734192
1,3728000,28,0.8348214030265808
1,3728000,29,0.3571428656578064
1,3728000,30,0.8794642686843872
1,3728000,31,0.9508928656578064
1,3728000,32,0.8883928656578064
1,3728000,33,0.46875
1,3728000,34,0.9107142686843872
1,3728000,35,0.8080357313156128
1,3728000,36,0.9598214030265808
1,3728000,37,0.7053571343421936
1,3728000,38,0.8928571343421936
1,3728000,39,0.9464285969734192
1,3728000,40,0.7901785969734192
1,3728000,41,0.7723214030265808
1,3728000,42,0.8794642686843872
1,3728000,43,0.5178571343421936
1,3728000,44,0.5089285969734192
1,3728000,45,0.4285714328289032
1,3728000,46,0.6473214030265808
1,3728000,47,0.9107142686843872
1,3728000,48,0.9419642686843872
1,3728000,49,0.7321428656578064
1,3728000,50,0.7991071343421936
1,3728000,51,0.5178571343421936
1,3728000,52,0.9508928656578064
1,3728000,53,0.9196428656578064
1,3728000,54,0.3883928656578064
1,3728000,55,0.7142857313156128
1,3728000,56,0.8169642686843872
1,3728000,57,0.875
1,3728000,58,0.9598214030265808
1,3728000,59,0.6830357313156128
1,3728000,60,0.8571428656578064
1,3728000,61,0.875
1,3728000,62,0.9241071343421936
1,3728000,63,0.8571428656578064
1,3728000,64,0.8482142686843872
1,3728000,65,0.7276785969734192
1,3728000,66,0.7276785969734192
1,3728000,67,0.8571428656578064
1,3728000,68,0.5178571343421936
1,3728000,69,0.9419642686843872
1,3728000,70,0.8705357313156128
1,3728000,71,0.375
1,3728000,72,0.59375
1,3728000,73,0.6428571343421936
1,3728000,74,0.8214285969734192
1,3728000,75,0.9419642686843872
1,3728000,76,0.6473214030265808
1,3728000,77,0.5535714030265808
1,3728000,78,0.8303571343421936
1,3728000,79,0.8080357313156128
1,3728000,80,0.84375
1,3728000,81,0.6919642686843872
1,3728000,82,0.9241071343421936
1,3728000,83,0.9285714030265808
1,3728000,84,0.90625
1,3728000,85,0.8258928656578064
1,3728000,86,0.8794642686843872
1,3728000,87,0.8883928656578064
1,3728000,88,0.5848214030265808
1,3728000,89,0.8080357313156128
1,3728000,90,0.9553571343421936
1,3728000,91,0.4776785671710968
1,3728000,92,0.5223214030265808
1,3728000,93,0.7589285969734192
1,3728000,94,0.2857142984867096
1,3728000,95,0.7544642686843872
1,3728000,96,0.9776785969734192
1,3728000,97,0.6875
1,3728000,98,0.8258928656578064
1,3728000,99,0.1517857164144516
1,5116800,0,0.5982142686843872
1,5116800,1,0.71875
1,5116800,2,0.8571428656578064
1,5116800,3,0.8973214030265808
1,5116800,4,0.8973214030265808
1,5116800,5,0.8616071343421936
1,5116800,6,0.6651785969734192
1,5116800,7,0.9330357313156128
1,5116800,8,0.8705357313156128
1,5116800,9,0.7901785969734192
1,5116800,10,0.6651785969734192
1,5116800,11,0.8392857313156128
1,5116800,12,0.9017857313156128
1,5116800,13,0.9196428656578064
1,5116800,14,0.9107142686843872
1,5116800,15,0.7901785969734192
1,5116800,16,0.8839285969734192
1,5116800,17,0.5491071343421936
1,5116800,18,0.7723214030265808
1,5116800,19,0.8348214030265808
1,5116800,20,0.9553571343421936
1,5116800,21,0.625
1,5116800,22,0.78125
1,5116800,23,0.90625
1,5116800,24,0.6473214030265808
1,5116800,25,0.5982142686843872
1,5116800,26,0.8348214030265808
1,5116800,27,0.65625
1,5116800,28,0.7946428656578064
1,5116800,29,0.7366071343421936
1,5116800,30,0.8660714030265808
1,5116800,31,0.8928571343421936
1,5116800,32,0.90625
1,5116800,33,0.8839285969734192
1,5116800,34,0.8839285969734192
1,5116800,35,0.6830357313156128
1,5116800,36,0.8616071343421936
1,5116800,37,0.84375
1,5116800,38,0.7723214030265808
1,5116800,39,0.9241071343421936
1,5116800,40,0.2053571492433548
1,5116800,41,0.7991071343421936
1,5116800,42,0.9598214030265808
1,5116800,43,0.875
1,5116800,44,0.3035714328289032
1,5116800,45,0.8080357313156128
1,5116800,46,0.6651785969734192
1,5116800,47,0.7142857313156128
1,5116800,48,0.5535714030265808
1,5116800,49,0.9419642686843872
1,5116800,50,0.6830357313156128
1,5116800,51,0.9419642686843872
1,5116800,52,0.8526785969734192
1,5116800,53,0.7589285969734192
1,5116800,54,0.6071428656578064
1,5116800,55,0.8928571343421936
1,5116800,56,0.5848214030265808
1,5116800,57,0.5580357313156128
1,5116800,58,0.9107142686843872
1,5116800,59,0.7410714030265808
1,5116800,60,0.9330357313156128
1,5116800,61,0.8348214030265808
1,5116800,62,0.6964285969734192
1,5116800,63,0.5535714030265808
1,5116800,64,0.9508928656578064
1,5116800,65,0.96875
1,5116800,66,0.90625
1,5116800,67,0.7991071343421936
